code_station,libelle_support,date_prelevement,code_parametre,libelle_parametre,resultat,symbole_unite,mnemo_remarque,limite_quantification,libelle_qualification
03077645,Eau,2009-03-11,1907,AMPA,0.241,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2009-04-06,1907,AMPA,0.284,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2009-04-06,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03077645,Eau,2009-05-04,1907,AMPA,0.395,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2009-05-04,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03077645,Eau,2009-07-06,1506,Glyphosate,0.124,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2009-07-06,1907,AMPA,0.668,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2009-10-07,1506,Glyphosate,0.166,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2009-10-07,1907,AMPA,0.435,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2009-11-04,1506,Glyphosate,0.123,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2009-11-04,1907,AMPA,0.435,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2010-03-01,1907,AMPA,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03077645,Eau,2010-03-01,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03077645,Eau,2010-04-06,1506,Glyphosate,0.05,µg/L,Résultat < au seuil de quantification,0.05,Correcte
03077645,Eau,2010-04-06,1907,AMPA,0.103,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2010-05-03,1907,AMPA,0.37,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2010-05-03,1506,Glyphosate,0.088,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2010-07-20,1506,Glyphosate,0.13,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2010-07-20,1907,AMPA,0.36,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2010-10-11,1506,Glyphosate,0.071,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2010-10-11,1907,AMPA,0.16,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2010-11-02,1506,Glyphosate,0.075,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2010-11-02,1907,AMPA,0.37,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-03-01,1907,AMPA,0.09,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-03-01,1506,Glyphosate,0.056,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-04-04,1506,Glyphosate,0.057,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-04-04,1907,AMPA,0.25,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-05-02,1506,Glyphosate,0.072,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-05-02,1907,AMPA,0.334,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-07-19,1506,Glyphosate,0.171,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-07-19,1907,AMPA,0.347,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-10-10,1506,Glyphosate,0.198,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-10-10,1907,AMPA,0.271,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-11-09,1506,Glyphosate,0.088,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2011-11-09,1907,AMPA,0.259,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.05,Correcte
03077645,Eau,2012-03-15,1907,AMPA,0.19,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2012-03-15,1506,Glyphosate,0.05,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2012-04-19,1907,AMPA,0.75,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2012-04-19,1506,Glyphosate,0.19,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2012-05-21,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2012-05-21,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2012-07-17,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2012-07-17,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2012-10-18,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2012-10-18,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2012-11-22,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2012-11-22,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2013-03-14,1907,AMPA,0.04,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2013-03-14,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2013-04-10,1506,Glyphosate,0.04,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2013-04-10,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2013-05-16,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2013-05-16,1506,Glyphosate,0.03,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2013-07-11,1506,Glyphosate,0.06,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2013-07-11,1907,AMPA,0.22,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2013-10-09,1907,AMPA,0.15,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2013-10-09,1506,Glyphosate,0.03,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2013-11-07,1506,Glyphosate,0.03,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2013-11-07,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2014-03-12,1907,AMPA,0.04,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2014-03-12,1506,Glyphosate,0.02,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2014-04-08,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2014-04-08,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2014-05-14,1907,AMPA,0.31,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2014-05-14,1506,Glyphosate,0.09,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2014-07-09,1907,AMPA,0.26,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2014-07-09,1506,Glyphosate,0.07,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2014-10-15,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2014-10-15,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2014-11-05,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2014-11-05,1907,AMPA,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2015-03-11,1506,Glyphosate,0.03,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2015-03-11,1907,AMPA,0.05,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2015-04-08,1907,AMPA,0.08,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2015-04-08,1506,Glyphosate,0.06,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2015-05-20,1907,AMPA,0.53,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2015-05-20,1506,Glyphosate,0.13,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2015-07-08,1506,Glyphosate,0.09,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2015-07-08,1907,AMPA,0.34,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2015-10-14,1907,AMPA,0.72,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2015-10-14,1506,Glyphosate,0.07,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2015-11-04,1506,Glyphosate,0.15,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2015-11-04,1907,AMPA,0.54,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-03-08,1907,AMPA,0.07,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-03-08,1506,Glyphosate,0.03,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-04-13,1506,Glyphosate,0.12,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-04-13,1907,AMPA,0.12,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-05-10,1506,Glyphosate,0.38,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-05-10,1907,AMPA,0.64,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-07-11,1506,Glyphosate,0.02,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-07-11,1907,AMPA,0.11,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-10-13,1506,Glyphosate,0.02,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-10-13,1907,AMPA,0.13,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-11-09,1907,AMPA,0.15,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2016-11-09,1506,Glyphosate,0.04,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2017-03-09,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2017-03-09,1907,AMPA,0.06,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2017-04-12,1506,Glyphosate,0.02,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2017-04-12,1907,AMPA,0.28,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2017-05-11,1506,Glyphosate,0.33,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2017-05-11,1907,AMPA,0.44,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2017-07-11,1506,Glyphosate,0.08,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2017-07-11,1907,AMPA,0.29,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2017-10-11,1506,Glyphosate,0.14,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2017-10-11,1907,AMPA,0.42,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2017-11-13,1907,AMPA,0.4,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2017-11-13,1506,Glyphosate,0.51,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-01-11,1506,Glyphosate,0.03,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-01-11,1907,AMPA,0.05,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-03-13,1907,AMPA,0.05,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-03-13,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2018-04-11,1506,Glyphosate,0.1,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-04-11,1907,AMPA,0.07,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-05-18,1907,AMPA,0.13,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-05-18,1506,Glyphosate,0.06,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-07-11,1506,Glyphosate,0.11,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-07-11,1907,AMPA,0.26,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-10-09,1506,Glyphosate,0.02,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-10-09,1907,AMPA,0.21,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-11-15,1907,AMPA,0.33,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2018-11-15,1506,Glyphosate,0.04,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2019-03-12,1506,Glyphosate,0.04,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2019-03-12,1907,AMPA,0.07,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2019-04-15,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2019-04-15,1907,AMPA,0.2,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2019-05-14,1506,Glyphosate,0.14,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2019-05-14,1907,AMPA,0.07,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2019-07-09,1907,AMPA,0.19,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2019-07-09,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2019-10-14,1907,AMPA,0.44,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2019-10-14,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077645,Eau,2019-11-13,1907,AMPA,0.5,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077645,Eau,2019-11-13,1506,Glyphosate,0.22,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077900,Eau,2017-02-09,1907,AMPA,0.03,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
03077900,Eau,2017-02-09,1506,Glyphosate,0.02,µg/L,Résultat < au seuil de quantification,0.02,Correcte
03077900,Eau,2017-12-12,1907,AMPA,0.24,µg/L,Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0,0.02,Correcte
